,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.0325340747833252,0.027086300975461018,0.07578492164611816,0.005514711636141555,0.01,10,"{'learning_rate': 0.01, 'n_estimators': 10}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
1,1.9529747486114502,0.05518884212477722,0.13638744354248047,0.0032502000891976696,0.01,20,"{'learning_rate': 0.01, 'n_estimators': 20}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
2,2.850782108306885,0.027664905533999785,0.19538559913635253,0.0022863443514113116,0.01,30,"{'learning_rate': 0.01, 'n_estimators': 30}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
3,3.795983648300171,0.05660988517094083,0.2680079936981201,0.005748414744292746,0.01,40,"{'learning_rate': 0.01, 'n_estimators': 40}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
4,4.7777872562408445,0.08883202953293672,0.3254448890686035,0.00686244598280852,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
5,6.954549407958984,0.08938748005194706,0.46324586868286133,0.011157014613682034,0.01,75,"{'learning_rate': 0.01, 'n_estimators': 75}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
6,9.26761178970337,0.08244545915473601,0.6088601589202881,0.008506637300834617,0.01,100,"{'learning_rate': 0.01, 'n_estimators': 100}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
7,13.662840700149536,0.16072355006631428,0.8910829067230225,0.00904894464176708,0.01,150,"{'learning_rate': 0.01, 'n_estimators': 150}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
8,17.872988176345824,0.2412125887990463,1.1523404121398926,0.016119277577198873,0.01,200,"{'learning_rate': 0.01, 'n_estimators': 200}",0.3484304932735426,0.336322869955157,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.34959641255605384,0.01087608050120596,87
9,22.346572875976562,0.18470948851185975,1.4409361839294434,0.03673484199190009,0.01,250,"{'learning_rate': 0.01, 'n_estimators': 250}",0.32780269058295963,0.336322869955157,0.3695067264573991,0.3609865470852018,0.34573991031390133,0.3480717488789238,0.015365927422466065,90
10,1.0153038501739502,0.025807297464870715,0.07484779357910157,0.004179783986690312,0.05,10,"{'learning_rate': 0.05, 'n_estimators': 10}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
11,1.8633657455444337,0.030430640165530785,0.1295440673828125,0.004923060336054367,0.05,20,"{'learning_rate': 0.05, 'n_estimators': 20}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
12,2.740296173095703,0.03538218583514776,0.18492364883422852,0.0007050779853119193,0.05,30,"{'learning_rate': 0.05, 'n_estimators': 30}",0.3484304932735426,0.3609865470852018,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.3545291479820628,0.009201461545241702,73
13,3.670268201828003,0.13431408483882482,0.24955239295959472,0.005093224041020274,0.05,40,"{'learning_rate': 0.05, 'n_estimators': 40}",0.3484304932735426,0.336322869955157,0.3695067264573991,0.34798206278026905,0.34573991031390133,0.34959641255605384,0.01087608050120596,87
